Dummy,Locality,Assemblage name,GeoLayer,Laboratory,Analysis number,Age,Pos. standard deviation,Neg. standard deviation,Dating method,Material dated,Date of analysis,Comments
,Dziadowa Skala Cave,Layer 7-8 Macromammal Fauna,Layer 8,-,-,-,-,-,-,-,-,-
,Dziadowa Skala Cave,Layer 9 Macromammal Fauna,Layer 9,-,-,-,-,-,-,-,-,-
,Dzudzuana Cave,Dzudzuana Cave Unit B Fauna,Unit B,-,-,12000,1000,1000,14C (radiocarbon) dating,charcoal,2004,-
,Dzudzuana Cave,Dzudzuana Cave Unit C Fauna,Unit C,-,-,21500,1500,1500,14C (radiocarbon) dating,charcoal,2004,-
,Dzudzuana Cave,Dzudzuana Cave Unit D Fauna,Unit D,-,-,29500,2500,2500,14C (radiocarbon) dating,charcoal,2004,-
,Dzudzuana Cave,Dzudzuana Cave Unit B1 upper area Fauna,Unit B,-,-,-,-,-,-,-,-,-
,Dzudzuana Cave,Dzudzuana Cave Unit B2 upper area Fauna,Unit B,-,-,-,-,-,-,-,-,-
,Dzudzuana Cave,Dzudzuana Cave Unit C upper area Fauna,Unit C,-,-,21500,1500,1500,14C (radiocarbon) dating,charcoal,2004,-
,Ein Qashish,Hominid 2,Unit 5,-,-,-,-,-,-,-,-,-
,Ein Qashish,Hominid 3,Unit 3,-,-,-,-,-,-,-,-,-
,Ein Qashish,"Unit 3, Fauna",Unit 3,-,-,-,-,-,-,-,-,-
,Ein Qashish,"Unit 5, Fauna",Unit 5,-,-,-,-,-,-,-,-,-
,Einhornhöhle,"Weißer Saal - Dolomitasche and Jacob-Friesen Gallery Layer 0, A, B Macro-Mammal Fauna",Einhornhöhle layer 0,-,-,-,-,-,-,-,-,-
,Einhornhöhle,"Weißer Saal - Dolomitasche and Jacob-Friesen Gallery Layer 0, A, B Macro-Mammal Fauna",Einhornhöhle layer A,-,-,-,-,-,-,-,-,-
,Einhornhöhle,"Weißer Saal - Dolomitasche and Jacob-Friesen Gallery Layer 0, A, B Macro-Mammal Fauna",Einhornhöhle layer B,-,-,-,-,-,-,-,-,-
,Einhornhöhle,"Weißer Saal - Dolomitasche and Jacob-Friesen Gallery Layer 0, A, B Micro-Mammal Fauna",Einhornhöhle layer 0,-,-,-,-,-,-,-,-,-
,Einhornhöhle,"Weißer Saal - Dolomitasche and Jacob-Friesen Gallery Layer 0, A, B Micro-Mammal Fauna",Einhornhöhle layer A,-,-,-,-,-,-,-,-,-
,Einhornhöhle,"Weißer Saal - Dolomitasche and Jacob-Friesen Gallery Layer 0, A, B Micro-Mammal Fauna",Einhornhöhle layer B,-,-,-,-,-,-,-,-,-
,Einhornhöhle,Jacob-Friesen Gallery - Layers D-H Micro-Mammal Fauna,Einhornhöhle layer D,-,-,-,-,-,-,-,-,-
,Einhornhöhle,Jacob-Friesen Gallery - Layers D-H Micro-Mammal Fauna,Einhornhöhle layer E,-,-,-,-,-,-,-,-,-
,Einhornhöhle,Jacob-Friesen Gallery - Layers D-H Micro-Mammal Fauna,Einhornhöhle layer F,-,-,-,-,-,-,-,-,-
,Einhornhöhle,Jacob-Friesen Gallery - Layers D-H Micro-Mammal Fauna,Einhornhöhle layer G,-,-,-,-,-,-,-,-,-
,Einhornhöhle,Jacob-Friesen Gallery - Layers D-H Micro-Mammal Fauna,Einhornhöhle layer H,-,-,-,-,-,-,-,-,-
,Einhornhöhle,Jacob-Friesen Gallery - Layers D-H Macro-Mammal Fauna,Einhornhöhle layer D,-,-,-,-,-,-,-,-,-
,Einhornhöhle,Jacob-Friesen Gallery - Layers D-H Macro-Mammal Fauna,Einhornhöhle layer E,-,-,-,-,-,-,-,-,-
,Einhornhöhle,Jacob-Friesen Gallery - Layers D-H Macro-Mammal Fauna,Einhornhöhle layer F,-,-,-,-,-,-,-,-,-
,Einhornhöhle,Jacob-Friesen Gallery - Layers D-H Macro-Mammal Fauna,Einhornhöhle layer G,-,-,-,-,-,-,-,-,-
,Einhornhöhle,Jacob-Friesen Gallery - Layers D-H Macro-Mammal Fauna,Einhornhöhle layer H,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Unit 18 human remains 1,Unit 18,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Unit 18 human remains 2,Unit 18,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Unit 18 human remains 3,Unit 18,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Unit 20 human remains,Unit 20,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Unit 21 human remains,Unit 21,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Unit 22 human remains,Unit 22,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Unit 18b human remains 1,Unit 18,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Unit 18b human remains 2,Unit 18,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Unit 18b human remains 3,Unit 18,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 1-5 fauna,Unit 1,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 1-5 fauna,Unit 2,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 1-5 fauna,Unit 3,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 1-5 fauna,Unit 4,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 1-5 fauna,Unit 5,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 6 fauna,Unit 6,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 7 fauna,Unit 7,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 8 fauna,Unit 8,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 9 fauna,Unit 9,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 10 fauna,Unit 10,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 11 fauna,Unit 11,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 12 fauna,Unit 12,Beta,Beta-242617,24070,150,150,14C (radiocarbon) dating,bone,2014,"de Quiros et al. 2015, material_dated: animal bone"
,,,,,,,,,,,,
,,,,Beta,Beta-298430,25920,140,140,14C (radiocarbon) dating,bone,2014,"de Quiros et al. 2015, material_dated: animal bone"
,,,,,,,,,,,,
,,,,Beta,Beta-298431,25520,140,140,14C (radiocarbon) dating,bone,2014,"de Quiros et al. 2015, material_dated: animal bone"
,El Castillo,El Castillo Exc. 1910-14 Unit 13 fauna,Unit 13,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 14 fauna,Unit 14,Beta,Beta-298432,29740,190,190,14C (radiocarbon) dating,bone,2014,"de Quiros et al. 2015, material_dated: animal bone"
,,,,,,,,,,,,
,,,,Beta,Beta-298433,29600,180,180,14C (radiocarbon) dating,bone,2014,"de Quiros et al. 2015, material_dated: animal bone"
,El Castillo,El Castillo Exc. 1910-14 Unit 16 fauna,Unit 16,OxA,OxA-22200,38600,1000,1000,14C (radiocarbon) dating,bone,2015,"Wood et al. 2016, cf. Bos/Bison tibia"
,,,,,,,,,,,,
,,,,OxA,OxA-22201,39100,1000,1000,14C (radiocarbon) dating,bone,2015,"layer 16/17; Wood et al. 2016, Cervus elaphus tibia"
,El Castillo,El Castillo Exc. 1910-14 Unit 18 fauna,Unit 18,MESRL,MESRL-93120 A2,37000,4700,4700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93120 A2,37100,4800,4800,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93121 A2,41200,5200,5200,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93121 A2,41200,5200,5200,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93121 A3,42000,5400,5400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93121 A3,42100,5400,5400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93123 AC,33300,4000,4000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93123 AC,33300,4000,4000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93123 AD,33600,4200,4200,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93123 AD,33700,4200,4200,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93124 A1C,34600,4400,4400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93124 A1C,34600,4400,4400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93124 A2CD,31400,3900,3900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-93124 A2CD,31400,3900,3900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1995,"layer 18C; Rink et al. 1996, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,OxA,OxA-21713,35000,600,600,14C (radiocarbon) dating,antler,2015,"Wood et al. 2016, Cervus elaphus"
,,,,,,,,,,,,
,,,,OxA,OxA-21972,45800,2300,2300,14C (radiocarbon) dating,bone,2015,"layer 18B; Wood et al. 2016, cf. Bos/Bison femur/tibia"
,,,,,,,,,,,,
,,,,OxA,OxA-21973,46000,2400,2400,14C (radiocarbon) dating,bone,2015,"layer 18B; Wood et al. 2016, indet. diaphysis fragment"
,,,,,,,,,,,,
,,,,OxA,OxA-22016,36000,1800,1800,14C (radiocarbon) dating,bone,2015,"Wood et al. 2016, cf. Cervus, diaphysis fragment"
,,,,,,,,,,,,
,,,,OxA,OxA-22018,42100,1500,1500,14C (radiocarbon) dating,bone,2015,"Wood et al. 2016, cf. Cervus, cf. femur"
,,,,,,,,,,,,
,,,,OxA,OxA-22202,43100,1700,1700,14C (radiocarbon) dating,bone,2015,"layer 18C; Wood et al. 2016, Cervus elaphus, humerus/femur"
,,,,,,,,,,,,
,,,,OxA,OxA-22203,42000,1500,1500,14C (radiocarbon) dating,bone,2015,"layer 18C; Wood et al. 2016, Cervus elaphus, tibia"
,,,,,,,,,,,,
,,,,OxA,OxA-22403,42700,1600,1600,14C (radiocarbon) dating,bone,2015,"layer 18C; Wood et al. 2016, Cervus elaphus, tibia"
,,,,,,,,,,,,
,,,,OxA,OxA-22637,39900,1100,1100,14C (radiocarbon) dating,bone,2015,"Wood et al. 2016, indet., pelvis"
,El Castillo,El Castillo Exc. 1910-14 Unit 19 fauna,Unit 19,OxA,OxA-21974,44900,2100,2100,14C (radiocarbon) dating,bone,2015,"Wood et al. 2016, Cervus elaphus, rib"
,El Castillo,El Castillo Exc. 1910-14 Unit 20 fauna,Unit 20,MESRL,MESRL-95480A,43900,7500,7500,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20d; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-95480A,44200,7600,7600,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20d; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97131A,43600,8500,8500,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Equus sp. tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97131A,44700,9000,9000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Equus sp. tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97131B,41800,8600,8600,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Equus sp. tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97131B,43300,9200,9200,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Equus sp. tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97132B,45600,7900,7900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97132B,45600,7900,7900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97133B,38400,6400,6400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97133B,39600,6800,6800,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97134B,35800,6300,6300,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97134B,35800,6300,6300,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97135A,46500,7800,7800,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97135A,46500,7900,7900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97136A,41700,7700,7700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97136A,41700,7700,7700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, material_dated: Cervus elaphus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97137A,32300,5900,5900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, Bos/Bison sp. tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97137A,32300,5900,5900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, Bos/Bison sp. tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97137B,39600,7900,7900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, Bos/Bison sp. tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-97137B,39600,7900,7900,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20c; Liberda et al. 2010, Bos/Bison sp. tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-CST1A,44800,8500,8500,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20e; Liberda et al. 2010, material_dated: Equus sp. tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-CST1A,47000,9400,9400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20e; Liberda et al. 2010, material_dated: Equus sp. tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-CST1B,37100,5300,5300,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20e; Liberda et al. 2010, material_dated: Equus sp. tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-CST1B,38600,5700,5700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,2009,"layer 20e; Liberda et al. 2010, material_dated: Equus sp. tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,OxA,OxA-22204,48700,3400,3400,14C (radiocarbon) dating,bone,2015,"layer 20C; Wood et al. 2016, cf. Bos/Bison, humerus"
,,,,,,,,,,,,
,,,,OxA,OxA-22205,49400,3700,3700,14C (radiocarbon) dating,bone,2015,"layer 20C; Wood et al. 2016, Cervus elaphus, radius"
,El Castillo,El Castillo Exc. 1910-14 Unit 21 fauna,Unit 21,MESRL,MESRL-90CST3A,75100,4400,4400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, material_dated: Equus caballus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-90CST3A,75500,4400,4400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, material_dated: Equus caballus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-90CST4A,62500,4300,4300,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, Bos primigenius tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-90CST4A,62800,4300,4300,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, Bos primigenius tooth enamel, method: linear uptake"
,El Castillo,El Castillo Exc. 1910-14 Unit 22 fauna,Unit 22,MESRL,MESRL-90CST1A,79500,4300,4300,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, material_dated: Equus caballus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-90CST1A,80000,4400,4400,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, material_dated: Equus caballus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-90CST1B,76200,4700,4700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, material_dated: Equus caballus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-90CST1B,76700,4700,4700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, material_dated: Equus caballus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-90CST2A,65600,4700,4700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, material_dated: Equus caballus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-90CST2A,65700,4700,4700,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, material_dated: Equus caballus tooth enamel, method: linear uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-90CST2B,59100,5000,5000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, material_dated: Equus caballus tooth enamel, method: early uptake"
,,,,,,,,,,,,
,,,,MESRL,MESRL-90CST2B,59300,5000,5000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,1996,"Rink et al. 1997, material_dated: Equus caballus tooth enamel, method: linear uptake"
,El Castillo,El Castillo Exc. 1910-14 Unit 24 fauna,Unit 24,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 25 fauna,Unit 25,-,-,-,-,-,-,-,-,-
,El Castillo,El Castillo Exc. 1910-14 Unit 26 fauna,Unit 26,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 11, micromammals",Layer 11,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 11.1, micromammals",Layer 11.1,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 306, micromammals",Layer 306,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 307, micromammals",Layer 307,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 12, micromammals",Layer 12,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 13, micromammals",Layer 13,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 104, micromammals",Layer 104,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 104.2, micromammals",Layer 104,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 105, micromammals",Layer 105,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 106, micromammals",Layer 106,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 107, micromammals",Layer 107,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 108, micromammals",Layer 108,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 14, micromammals",Layer 14,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 15, micromammals",Layer 15,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 16, micromammals",Layer 16,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 311-309, micromammals",Layer 309,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 311-309, micromammals",Layer 310,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 311-309, micromammals",Layer 311,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 109, micromammals",Layer 109,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 17, micromammals",Layer 17,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 110, micromammals",Layer 110,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 111, micromammals",Layer 111,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 112, micromammals",Layer 112,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 113, micromammals",Layer 113,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 114, micromammals",Layer 114,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 115, micromammals",Layer 115,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 116, micromammals",Layer 116,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 117, micromammals",Layer 117,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 119, micromammals",Layer 119,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 121, micromammals",Layer 121,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 122, micromammals",Layer 122,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 123, micromammals",Layer 123,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 124, micromammals",Layer 124,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 125, micromammals",Layer 125,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 126, micromammals",Layer 126,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 127, micromammals",Layer 127,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 128, micromammals",Layer 128,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 129, micromammals",Layer 129,-,-,-,-,-,-,-,-,-
,El Mirón,"Level 130, micromammals",Layer 130,-,-,-,-,-,-,-,-,-
,El Salt,El Salt Fauna Unidad D Layer Xb,Unidad D,-,-,52300,4600,4600,unknown,unknown,0,-
,El Salt,El Salt Fauna Unidad B Layer V-Sup,Unidad B,-,-,-,-,-,-,-,-,-
,El Salt,El Salt Fauna Unidad C Layer VI,Unidad C,-,-,-,-,-,-,-,-,-
,El Salt,El Salt Fauna Unidad C Layer VII,Unidad C,-,-,-,-,-,-,-,-,-
,El Salt,El Salt Fauna Unidad C Layer VII-VIII,Unidad C,-,-,-,-,-,-,-,-,-
,El Salt,El Salt Fauna Unidad C Layer VIII,Unidad C,-,-,-,-,-,-,-,-,-
,El Salt,El Salt Fauna Unidad D Layer Xa,Unidad D,-,-,-,-,-,-,-,-,-
,El Sidrón,El Sidrón Unit I Micromammal Fauna,Unit I,-,-,-,-,-,-,-,-,-
,El Sidrón,El Sidrón Unit II Micromammal Fauna,Unit II,-,-,-,-,-,-,-,-,-
,El Sidrón,El Sidrón Unit III Micromammal Fauna,Unit III,-,-,-,-,-,-,-,-,-
,El Sidrón,El Sidrón Unit IV Micromammal Fauna,Unit IV,-,-,-,-,-,-,-,-,-
,El Sidrón,El Sidrón Stratum III,Unit III,-,-,-,-,-,-,-,-,-
,Erd,Erd Macromammal Fauna,Layer A,-,-,-,-,-,-,-,-,-
,Erd,Erd Macromammal Fauna,Layer B,-,-,-,-,-,-,-,-,-
,Erd,Erd Macromammal Fauna,Layer C,-,-,-,-,-,-,-,-,-
,Erd,Erd Macromammal Fauna,Layer D,-,-,-,-,-,-,-,-,-
,Erd,Erd Micromammal Fauna,Layer C,-,-,-,-,-,-,-,-,-
,Erd,Erd Micromammal Fauna,Layer D,-,-,-,-,-,-,-,-,-
,Eshkaft-e Gelimgoush,GH II Macro-Mammal Fauna,GHII,-,-,-,-,-,-,-,-,-
,Eshkaft-e Gelimgoush,GH III Macro-Mammal Fauna,GHIII,-,-,-,-,-,-,-,-,-
,Eshkaft-e Gelimgoush,GH IV Macro-Mammal Fauna,GHIV,-,-,-,-,-,-,-,-,-
,Ezhantsy,Ezhantsy Cultural Horizon Macromammal Fauna,Layer 3,-,-,-,-,-,-,-,-,-
,Farah II,Farah II 2017 excavation Macromammal Fauna,Archaeologic,-,-,-,-,-,-,-,-,-
,Farah II,Farah II 2017 excavation Macromammal Fauna,PS 0,-,-,-,-,-,-,-,-,-
