Locality;Country;Continent;Subcontinent;Locality_type;X;Y;Assemblage_name;Assemblage_id;Assemblage_category;Age_MIN;Age_MAX;Geolayer;Archaeological_category;Archaeological_culture;Technocomplex;Lithic_piece_number
Grotte Vaufrey;France;Europe;Western Europe;cave;1.159;44.813;Grotte Vaufrey Layer IV Archaeological Assemblage;4;animal remains, raw material, technology, typology;103000;143000;Unit 2 lower;technology, typology;Middle Paleolithic;Mousterian - Eurasia;461
Grotte XVI;France;Europe;Western Europe;cave;1.159;44.809;Grotte XVI Level B Archaeological Assemblage;1;raw material, technology, typology;19740;67100;Unit IV;technology, typology;Middle Paleolithic;Chatelperronian;-1
Grotte XVI;France;Europe;Western Europe;cave;1.159;44.809;Grotte XVI Level C+Cn Archaeolgoical Assemblage;2;raw material, technology, typology;19740;67100;Unit IV;typology, technology;Middle Paleolithic;Mousterian of Acheulean Tradition;1160
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer m Archaeological Assemblage;10;raw material, typology, technology;71000;116000;Unit m;typology, technology;Middle Paleolithic;Mousterian - Eurasia;31
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer n Archaeological Assemblage;11;raw material, typology, technology;71000;116000;Unit n;typology, technology;Middle Paleolithic;Mousterian - Eurasia;172
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer o Archaeological Assemblage;12;raw material, typology, technology;71000;116000;Unit o;technology, typology;Middle Paleolithic;Mousterian - Eurasia;102
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer p Archaeological Assemblage;13;raw material, typology, technology;71000;116000;Unit p;typology, technology;Middle Paleolithic;Mousterian - Eurasia;57
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer q Archaeological Assemblage;14;raw material, typology, technology;71000#71000;116000#116000;Unit q#Unit q prime;typology, technology;Middle Paleolithic;Mousterian - Eurasia;27
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer r Archaeological Assemblage;15;raw material, typology, technology;71000#71000;116000#116000;Unit r#Unit r prime;typology, technology;Middle Paleolithic;Mousterian - Eurasia;55
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer t Archaeological Assemblage;16;raw material, typology, technology;71000;116000;Unit t;technology, typology;Middle Paleolithic;Mousterian - Eurasia;25
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer u Archaeological Assemblage;17;raw material, typology, technology;116000;126000;Unit u;typology, technology;Middle Paleolithic;Mousterian - Eurasia;214
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer g Archaeological Assemblage;4;raw material, typology, technology;37250;116000;Unit g;technology, typology;Middle Paleolithic;Mousterian - Eurasia;701
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer h Archaeological Assemblage;5;raw material, typology, technology;37250;116000;Unit h;technology, typology;Middle Paleolithic;Mousterian - Eurasia;1325
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer i Archaeological Assemblage;6;raw material, typology, technology;37250;116000;Unit i;technology, typology;Middle Paleolithic;Mousterian - Eurasia;1292
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer j Archaeological Assemblage;7;raw material, typology, technology;37250#37250;116000#116000;Unit j#Unit j prime;typology, technology;Middle Paleolithic;Mousterian - Eurasia;533
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer k Archaeological Assemblage;8;raw material, typology, technology;71000;116000;Unit k;technology, typology;Middle Paleolithic;Mousterian - Eurasia;29
Grotte de Saint-Marcel;France;Europe;Western Europe;cave;4.544;44.324;Grotte de Saint-Marcel Layer l Archaeological Assemblage;9;raw material, typology, technology;71000;116000;Unit l;technology, typology;Middle Paleolithic;Mousterian - Eurasia;422
Grotte de l_Ermitage;France;Europe;Western Europe;cave;0.734;46.404;Unit 2 (Lithics);1;miscellaneous finds, organic tools, raw material, technology, typology;40000;70000;Unit 2;typology, organic tools, miscellaneous finds, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;3920
Grotte de la Chèvre;France;Europe;Western Europe;cave;-0.403;47.994;Moustérian;4;raw material, typology;45000;80000;Unit A;typology;Middle Paleolithic;Mousterian of Acheulean Tradition;-1
Grotte de la Chênelaz;France;Europe;Western Europe;cave;5.536;45.909;Layer 6 - sequence II (Lithics);2;raw material, typology;29000;71000;Unit 6;typology;Middle Paleolithic;Late Mousterian - Eurasia;71
Grotte de la Mère Grand - Rully;France;Europe;Western Europe;cave;4.725;46.871;Upper assemblage;1;raw material, technology, typology;40000;71000;Unit 2;typology, technology;Middle Paleolithic;Late Mousterian - Eurasia;15
Grotte de la Mère Grand - Rully;France;Europe;Western Europe;cave;4.725;46.871;Lower assemblage;2;miscellaneous finds, raw material, technology, typology;57000;100000;Unit 5;typology, miscellaneous finds, technology;Middle Paleolithic;Late Mousterian - Eurasia;377
Grotte des Cedres;France;Europe;Western Europe;cave;5.734;43.32;Grotte des Cedres Archaeological Assemblage;1;raw material, typology, technology, organic tools;126000#126000#126000;300000#300000#300000;Unit 6#Unit II#Unit III;organic tools, typology, technology;Middle Paleolithic;Mousterian - Eurasia;104
Grotte des Ramandils;France;Europe;Western Europe;cave;3.038;42.998;Grotte des Ramandils Unit I Archaeological Assemblage;1;raw material, technology, typology;71000;83000;Unit I;typology, technology;Middle Paleolithic;Mousterian - Eurasia;3147
Grotte des Ramandils;France;Europe;Western Europe;cave;3.038;42.998;Grotte des Ramandils Unit II Archaeological Assemblage;2;raw material, technology, typology;71000;86000;Unit II;technology, typology;Middle Paleolithic;Mousterian - Eurasia;15832
Grotte des Ramandils;France;Europe;Western Europe;cave;3.038;42.998;Grotte des Ramandils Unit III Archaeological Assemblage;3;raw material, technology, typology;72000;86000;Unit III;typology, technology;Middle Paleolithic;Mousterian - Eurasia;5715
Grotte des Ramandils;France;Europe;Western Europe;cave;3.038;42.998;Grotte des Ramandils Unit IV Archaeological Assemblage;4;raw material, technology, typology;72000;101000;Unit IV;technology, typology;Middle Paleolithic;Mousterian - Eurasia;3004
Grotte des Ramandils;France;Europe;Western Europe;cave;3.038;42.998;Grotte des Ramandils Unit V Archaeological Assemblage;5;raw material, technology, typology;87000;101000;Unit V;typology, technology;Middle Paleolithic;Mousterian - Eurasia;2296
Grotte du Figuier;France;Europe;Western Europe;cave;4.547;44.32;Mousterian layer 1(I) (old excavation);4;raw material, technology, typology;29000;71000;Unit h;technology, typology;Middle Paleolithic;Late Mousterian - Eurasia;140
Grotte du Figuier;France;Europe;Western Europe;cave;4.547;44.32;Mousterian layer 1 (old excavation);5;raw material, technology, typology;57000;130000;Unit j;typology, technology;Middle Paleolithic;Mousterian - Eurasia;898
Große Grotte;Germany;Europe;Central Europe;cave;9.801;48.405;Große Grotte AH XI assemblage;1;technology, typology;115000;120000;GH 11;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;308
Große Grotte;Germany;Europe;Central Europe;cave;9.801;48.405;Große Grotte AH II assemblage;10;feature, organic tools, raw material, technology, typology;60000;110000;GH 2;organic tools, technology, feature, typology;Middle Paleolithic;Mousterian - Eurasia;1000
Große Grotte;Germany;Europe;Central Europe;cave;9.801;48.405;Große Grotte AH X assemblage;2;raw material, technology, typology;115000;120000;GH 10;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Große Grotte;Germany;Europe;Central Europe;cave;9.801;48.405;Große Grotte AH IX assemblage;3;raw material, technology, typology;110000;115000;GH 9;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;7
Große Grotte;Germany;Europe;Central Europe;cave;9.801;48.405;Große Grotte AH VIII assemblage;4;technology, typology;60000;110000;GH 8;technology, typology;Middle Paleolithic;Mousterian - Eurasia;4
Große Grotte;Germany;Europe;Central Europe;cave;9.801;48.405;Große Grotte AH VII assemblage;5;raw material, technology, typology;60000;110000;GH 7;technology, typology;Middle Paleolithic;Mousterian - Eurasia;-1
Große Grotte;Germany;Europe;Central Europe;cave;9.801;48.405;Große Grotte AH VI assemblage;6;raw material, technology, typology;60000;110000;GH 6;technology, typology;Middle Paleolithic;Mousterian - Eurasia;-1
Große Grotte;Germany;Europe;Central Europe;cave;9.801;48.405;Große Grotte AH V assemblage;7;raw material, technology, typology;60000;110000;GH 5;typology, technology;Middle Paleolithic;Mousterian - Eurasia;-1
Große Grotte;Germany;Europe;Central Europe;cave;9.801;48.405;Große Grotte AH IV assemblage;8;raw material, technology, typology;60000;110000;GH 4;typology, technology;Middle Paleolithic;Mousterian - Eurasia;-1
Große Grotte;Germany;Europe;Central Europe;cave;9.801;48.405;Große Grotte AH III assemblage;9;raw material, technology, typology;60000;110000;GH 3;typology, technology;Middle Paleolithic;Mousterian - Eurasia;-1
Gruta Nova da Columbeira;Portugal;Europe;Southern Europe;cave;-9.201;39.298;Layer 4 (Lithics);15;raw material, technology, typology;29000;102500;Level 4;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;107
Gruta Nova da Columbeira;Portugal;Europe;Southern Europe;cave;-9.201;39.298;Layer 5 (Lithics);16;raw material, technology, typology;29000;102500;Level 5;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;52
Gruta Nova da Columbeira;Portugal;Europe;Southern Europe;cave;-9.201;39.298;Layer 6 (Lithics);17;raw material, technology, typology;29000;102500;Level 6;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;445
Gruta Nova da Columbeira;Portugal;Europe;Southern Europe;cave;-9.201;39.298;Layer 6a (Lithics);18;raw material, technology, typology;29000;102500;Level 6;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;232
Gruta Nova da Columbeira;Portugal;Europe;Southern Europe;cave;-9.201;39.298;Layer 7 (Lithics);19;raw material, technology, typology;29000;102500;Level 7;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;1880
Gruta Nova da Columbeira;Portugal;Europe;Southern Europe;cave;-9.201;39.298;Layer 8 (Lithics);20;raw material, technology, typology;80000;93000;Level 8;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;2433
Gruta Nova da Columbeira;Portugal;Europe;Southern Europe;cave;-9.201;39.298;Layer 9 (Lithics);21;raw material, technology, typology;102500;191000;Level 9;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;219
Gruta da Figueira Brava;Portugal;Europe;Southern Europe;cave;-8.986;38.471;FB4 (IT0, IH2-IH3 (U8));1;raw material, technology, typology;84500#84500;91500#91500;IH2#IH3;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;497
Gruta da Figueira Brava;Portugal;Europe;Southern Europe;cave;-8.986;38.471;FB4 (IH4  and  IH6 (U8));2;raw material, technology, typology;84500#84500;91500#91500;IH4#IH6;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;385
Gruta da Figueira Brava;Portugal;Europe;Southern Europe;cave;-8.986;38.471;FB4 (IH8 (U8));3;raw material, technology, typology;84500;91500;IH8;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;205
Gruta da Figueira Brava;Portugal;Europe;Southern Europe;cave;-8.986;38.471;FB3 (IL2-IB2 (U8));4;raw material, technology, typology;91500#91500#102500#130000;102500#102500#152300#191000;IL2#IL3#IB1#IB2;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;247
Gruta da Figueira Brava;Portugal;Europe;Southern Europe;cave;-8.986;38.471;C2 (Area C);5;raw material, technology, typology;84500;91500;C. 2;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;3948
Gruta da Figueira Brava;Portugal;Europe;Southern Europe;cave;-8.986;38.471;FB4 (Area F) use wear;6;function;84500#84500#84500#84500#84500;91500#91500#91500#91500#91500;IH2#IH3#IH4#IH6#IH8;function;Middle Paleolithic;Middle Paleolithic - Eurasia;50
Gruta da Furninha;Portugal;Europe;Southern Europe;cave;-9.401;39.356;Mousterian;1;raw material, technology, typology;25000#50000#50000#50000;71000#120000#120000#120000;Unit 11#Unit 5#Unit 7#Unit 9;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;37
Gruta da Furninha;Portugal;Europe;Southern Europe;cave;-9.401;39.356;Lithics (indet);5;raw material, technology, typology;25000#50000#50000#50000;71000#120000#120000#120000;Unit 11#Unit 5#Unit 7#Unit 9;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;265
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 8 (lithics);1;raw material, technology, typology;65000;71000;Unit 8;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;184
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 13 (lithics);10;technology, typology;71000;84500;Unit 13;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 10 (lithics);11;technology, typology;71000;84500;Unit 10;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 21 (lithics);12;feature;90000;92000;Unit 21;feature;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 9 (lithics);2;raw material, technology, typology;71000;84500;Unit 9;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;279
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 14 (lithics);3;feature, raw material, technology, typology;71000;84500;Unit 14;feature, technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;7700
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 26 (lithics);4;typology;92000;110000;Unit 26 (mousterian cone);typology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 22 (lithics);5;raw material, technology;90000;92000;Unit 22;technology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 20 (lithics);6;technology, typology;90000;92000;Unit 20;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 19 (lithics);7;technology, typology;85000;88000;Unit 19;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 18 (lithics);8;raw material, technology, typology;85000;88000;Unit 18;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Gruta da Oliveira;Portugal;Europe;Southern Europe;cave;-8.615;39.505;layer 15-17 (lithics);9;typology;85000#85000#85000;88000#88000#88000;Unit 15#Unit 16#Unit 17;typology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Gruta do Caldeirão;Portugal;Europe;Southern Europe;cave;-8.416;39.647;layer O (lithics);13;raw material, technology, typology;40000;60000;O;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;12
Gruta do Caldeirão;Portugal;Europe;Southern Europe;cave;-8.416;39.647;layer P (lithics);14;raw material, technology, typology;40000;60000;P;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;7
Gruta do Caldeirão;Portugal;Europe;Southern Europe;cave;-8.416;39.647;layer 6 (lithics);17;raw material, technology, typology;30000;60000;Unit 6;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;40
Gröbern;Germany;Europe;Central Europe;open air;12.449;51.703;Gröbern elephant layer assemblage;1;animal remains, feature, organic tools, paleofauna, raw material, technology, typology;116000;130000;L14;feature, typology, organic tools, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;27
Guattari;Italy;Europe;Southern Europe;cave;13.096;41.232;Guattari Layer 4 lithics;1;technology, typology;55000;80000;Layer 4;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;869
